Unnamed: 0,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Vs Dribbles,Vs Dribbles.1,Vs Dribbles.2,Vs Dribbles.3,Pressures,Pressures.1,Pressures.2,Pressures.3,Pressures.4,Pressures.5,Blocks,Blocks.1,Blocks.2,Blocks.3,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
Rk,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err
2395,58,36,15,36,7,15,43,34.9,28,354,112,31.6,104,200,50,39,6,0,33,23,81,26,1
2396,20,11,6,11,3,9,21,42.9,12,170,53,31.2,49,105,16,9,2,0,7,8,28,14,0
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,47,25,28,10,9,14,39,35.9,25,316,97,30.7,125,128,63,45,3,0,42,20,67,47,0
2399,11,8,0,7,4,2,10,20,8,87,20,23,14,47,26,4,1,0,3,2,13,6,0
2400,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2401,5,2,2,3,0,2,5,40,3,86,13,15.1,15,39,32,6,1,0,5,5,10,2,0
2402,8,5,4,4,0,1,8,12.5,7,74,18,24.3,21,37,16,7,1,0,6,6,14,5,0
2403,6,4,4,1,1,2,6,33.3,4,100,33,33,22,36,42,8,0,0,8,4,10,1,0
2404,7,5,0,5,2,3,10,30,7,145,34,23.4,13,63,69,2,0,0,2,3,10,1,0
2405,61,44,29,22,10,24,42,57.1,18,363,138,38,129,151,83,62,10,0,52,29,90,54,2
2406,48,25,26,18,4,12,51,23.5,39,387,76,19.6,164,171,52,35,12,1,23,43,91,67,0
2407,29,17,8,13,8,4,19,21.1,15,390,109,27.9,46,191,153,19,2,0,17,7,36,13,0
2408,0,0,0,0,0,0,0,0,0,11,3,27.3,3,6,2,0,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,1,1,1,0,0,1,3,33.3,2,8,2,25,6,1,1,0,0,0,0,0,1,0,0
2411,63,36,31,26,6,32,50,64,18,240,93,38.8,101,105,34,30,5,0,25,46,109,63,2
2412,12,4,8,4,0,3,10,30,7,64,16,25,36,25,3,10,4,0,6,10,22,39,0
2413,4,1,0,2,2,0,6,0,6,115,33,28.7,9,50,56,2,2,0,0,2,6,5,0
2414,2,0,2,0,0,1,2,50,1,4,0,0,3,1,0,1,0,0,1,1,3,4,0
2415,35,21,10,18,7,11,39,28.2,28,476,114,23.9,120,244,112,48,4,0,44,31,66,21,0
2416,2,2,0,1,1,1,5,20,4,15,5,33.3,3,8,4,1,0,0,1,0,2,0,0
2417,1,1,1,0,0,0,2,0,2,6,1,16.7,0,4,2,0,0,0,0,0,1,0,0
2418,49,26,25,22,2,13,45,28.9,32,497,142,28.6,166,254,77,39,3,0,36,34,83,14,0
2419,11,4,0,5,6,3,8,37.5,5,343,102,29.7,16,106,221,12,1,0,11,4,15,14,0
2420,32,21,12,14,6,11,45,24.4,34,375,111,29.6,71,174,130,20,1,0,19,21,53,9,0
2421,60,33,29,27,4,26,53,49.1,27,307,107,34.9,104,134,69,40,3,0,37,21,81,35,0
2422,19,14,2,14,3,3,15,20,12,218,68,31.2,26,121,71,19,1,0,18,19,38,6,0
2423,10,6,2,5,3,3,11,27.3,8,260,69,26.5,30,124,106,12,1,0,11,5,15,6,0
2424,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2425,7,5,6,1,0,1,3,33.3,2,47,16,34,26,16,5,8,1,0,7,6,13,9,0
2426,20,12,14,6,0,7,16,43.8,9,100,31,31,59,36,5,15,7,0,8,9,29,26,0
2427,0,0,0,0,0,0,3,0,3,6,0,0,6,0,0,0,0,0,0,0,0,3,1
2428,23,13,16,6,1,9,18,50,9,102,39,38.2,47,51,4,26,13,1,13,28,51,114,1
2429,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0
2430,44,30,28,12,4,10,14,71.4,4,182,71,39,93,72,17,34,12,0,22,24,68,62,0
2431,22,15,5,12,5,2,22,9.1,20,373,101,27.1,36,167,170,24,1,0,23,15,37,16,0
2432,32,17,12,14,6,11,34,32.4,23,312,77,24.7,67,137,108,34,1,0,33,18,50,17,0
2433,0,0,0,0,0,0,1,0,1,5,2,40,4,1,0,0,0,0,0,0,0,2,2
2434,1,1,0,0,1,0,0,0,0,3,2,66.7,0,2,1,0,0,0,0,0,1,0,0
2435,2,1,1,1,0,1,1,100,0,11,3,27.3,2,8,1,0,0,0,0,0,2,1,0
2436,27,17,17,6,4,13,30,43.3,17,190,62,32.6,79,67,44,21,3,1,18,34,61,44,1
2437,33,23,14,15,4,16,38,42.1,22,217,81,37.3,81,93,43,48,7,0,41,21,54,29,0
2438,47,30,36,8,3,17,32,53.1,15,264,94,35.6,154,91,19,59,20,0,39,41,88,186,1
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,2,0,2,7,0,0,7,0,0,0,0,0,0,0,0,0,2
2441,7,4,4,3,0,4,4,100,0,29,6,20.7,15,12,2,2,0,0,2,1,8,0,0
2442,68,49,29,31,8,15,55,27.3,40,510,159,31.2,175,273,62,47,6,0,41,53,121,56,0
2443,25,20,21,3,1,7,21,33.3,14,242,75,31,135,84,23,27,5,0,22,16,41,32,0
2444,14,8,9,3,2,0,5,0,5,54,14,25.9,28,20,6,5,2,0,3,5,19,21,1
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,5,2,1,1,3,1,3,33.3,2,42,9,21.4,4,18,20,1,0,0,1,1,6,1,0
2447,88,51,46,35,7,31,66,47,35,537,168,31.3,233,240,64,77,16,1,61,84,172,50,2
2448,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,1,5
2449,21,10,11,7,3,8,19,42.1,11,206,42,20.4,73,78,55,23,0,0,23,4,25,20,0
2450,23,15,11,8,4,9,20,45,11,187,76,40.6,50,67,70,16,3,1,13,12,35,12,0
2451,55,28,36,15,4,20,34,58.8,14,239,84,35.1,149,64,26,48,19,0,29,27,82,95,2
2452,7,6,2,5,0,2,11,18.2,9,113,25,22.1,29,62,22,10,1,0,9,5,12,1,0
2453,6,5,1,5,0,0,5,0,5,68,20,29.4,3,42,23,3,2,0,1,0,6,4,0
2454,0,0,0,0,0,0,0,0,0,5,2,40,0,3,2,0,0,0,0,0,0,0,0
2455,10,5,4,3,3,3,14,21.4,11,123,22,17.9,10,48,65,2,1,0,1,1,11,4,0
2456,6,4,2,3,1,1,4,25,3,43,18,41.9,9,21,13,5,0,0,5,1,7,2,0
2457,11,7,6,4,1,5,12,41.7,7,110,37,33.6,56,50,4,21,10,0,11,22,33,64,1
2458,14,8,7,5,2,7,16,43.8,9,241,62,25.7,53,102,86,17,1,0,16,14,28,15,0
2459,20,12,13,5,2,8,18,44.4,10,86,25,29.1,34,34,18,13,3,0,10,4,24,12,0
2460,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2461,16,10,9,5,2,6,22,27.3,16,116,35,30.2,52,43,21,14,2,0,12,8,24,21,0
2462,29,16,16,9,4,12,25,48,13,123,35,28.5,50,46,27,30,4,0,26,18,47,44,0
2463,4,3,2,1,1,1,1,100,0,15,5,33.3,3,8,4,1,0,0,1,1,5,0,0
2464,32,21,12,14,6,7,25,28,18,249,84,33.7,90,108,51,21,1,0,20,11,43,15,0
2465,18,11,11,6,1,7,14,50,7,153,31,20.3,52,77,24,10,1,0,9,3,21,10,0
2466,19,13,10,7,2,4,23,17.4,19,159,32,20.1,59,66,34,11,1,0,10,4,23,9,0
2467,9,8,1,5,3,3,14,21.4,11,223,52,23.3,10,103,110,6,0,0,6,6,15,15,1
2468,38,21,13,21,4,16,48,33.3,32,387,102,26.4,132,194,61,46,11,0,35,21,59,55,0
2469,0,0,0,0,0,0,0,0,0,3,1,33.3,3,0,0,0,0,0,0,0,0,3,2
2470,19,12,7,10,2,7,23,30.4,16,160,43,26.9,47,63,50,23,2,0,21,15,34,23,0
2471,25,15,19,3,3,5,11,45.5,6,95,38,40,46,39,10,8,0,0,8,7,32,24,0
2472,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,1,0,0,1,0,0,1,0
2473,47,32,19,19,9,11,61,18,50,606,157,25.9,147,270,189,37,7,0,30,25,72,47,0
2474,5,5,0,4,1,0,4,0,4,94,29,30.9,25,48,21,10,0,0,10,4,9,1,0
2475,22,13,11,8,3,9,22,40.9,13,172,59,34.3,82,57,33,46,6,0,40,23,45,77,0
2476,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2477,30,16,4,19,7,4,25,16,21,357,88,24.6,25,181,151,36,3,0,33,8,38,20,0
2478,10,8,3,5,2,3,10,30,7,128,26,20.3,35,58,35,7,1,0,6,4,14,5,0
2479,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0
2480,83,50,41,34,8,25,86,29.1,61,603,163,27,221,291,91,56,21,0,35,55,138,145,1
2481,0,0,0,0,0,0,0,0,0,1,1,100,0,1,0,0,0,0,0,0,0,1,0
2482,10,6,4,4,2,4,9,44.4,5,100,25,25,25,41,34,3,0,0,3,1,11,5,0
2483,28,16,23,5,0,6,12,50,6,215,77,35.8,129,80,6,46,26,0,20,32,60,99,0
2484,2,2,1,1,0,0,0,0,0,9,4,44.4,6,3,0,1,1,0,0,2,4,4,0
2485,47,30,18,25,4,7,24,29.2,17,277,83,30,87,157,33,23,6,0,17,40,87,20,0
2486,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0
2487,53,23,41,8,4,23,45,51.1,22,240,64,26.7,146,64,30,34,6,0,28,19,72,31,0
2488,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,2,0,0,0,0
2489,67,45,28,36,3,18,53,34,35,536,174,32.5,167,289,80,47,10,2,37,55,122,32,0
2490,30,14,23,7,0,9,18,50,9,125,51,40.8,81,41,3,16,9,1,7,19,49,55,2
2491,31,16,14,17,0,10,31,32.3,21,166,55,33.1,93,64,9,22,10,0,12,27,58,109,2
2492,13,5,3,10,0,5,18,27.8,13,205,55,26.8,72,70,63,27,1,0,26,31,44,32,2
2493,1,1,1,0,0,0,2,0,2,2,1,50,2,0,0,0,0,0,0,0,1,2,0
2494,0,0,0,0,0,0,1,0,1,2,2,100,0,2,0,0,0,0,0,0,0,0,0
2495,72,45,45,21,6,16,39,41,23,396,131,33.1,222,145,29,70,26,1,44,60,132,146,0
2496,60,45,32,22,6,23,47,48.9,24,277,101,36.5,129,125,23,49,14,0,35,61,121,68,2
2497,2,1,2,0,0,0,1,0,1,15,6,40,8,4,3,2,0,0,2,1,3,4,0
2498,66,36,34,29,3,11,35,31.4,24,429,134,31.2,209,186,34,58,18,0,40,40,106,146,0
2499,26,15,8,14,4,8,29,27.6,21,286,79,27.6,70,147,69,33,3,0,30,13,39,13,0
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,33,18,17,15,1,19,47,40.4,28,186,58,31.2,95,80,11,33,4,1,29,18,51,42,1
2502,10,4,3,5,2,5,8,62.5,3,48,15,31.3,15,27,6,3,0,0,3,3,13,0,0
2503,37,19,22,14,1,17,38,44.7,21,168,57,33.9,94,65,9,41,13,0,28,25,62,84,1
2504,20,18,4,13,3,6,20,30,14,288,83,28.8,37,136,115,17,1,0,16,14,34,2,0
2505,54,24,29,19,6,22,59,37.3,37,417,92,22.1,195,154,68,60,14,1,46,47,101,95,2
2506,35,23,7,21,7,8,33,24.2,25,457,116,25.4,78,209,170,27,4,1,23,6,41,21,0
2507,14,10,5,6,3,4,16,25,12,97,33,34,29,42,26,9,0,0,9,11,25,7,0
2508,20,12,13,5,2,7,14,50,7,131,51,38.9,67,55,9,31,14,0,17,20,40,77,0
2509,1,1,1,0,0,1,1,100,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0
2510,25,14,12,12,1,12,36,33.3,24,312,99,31.7,107,174,31,34,12,0,22,28,53,30,0
2511,11,6,5,6,0,5,9,55.6,4,61,22,36.1,23,35,3,6,2,0,4,3,14,9,0
2512,43,27,21,21,1,22,38,57.9,16,334,96,28.7,122,158,54,37,4,0,33,28,71,16,0
2513,56,29,37,18,1,14,29,48.3,15,382,118,30.9,204,155,23,52,23,0,29,41,97,102,1
2514,21,15,13,6,2,10,29,34.5,19,255,67,26.3,117,85,53,56,11,0,45,29,50,50,2
2515,9,5,3,5,1,3,9,33.3,6,101,23,22.8,22,58,21,8,0,0,8,2,11,10,0
2516,12,7,3,7,2,3,11,27.3,8,110,27,24.5,31,58,21,10,0,0,10,2,14,2,0
2517,55,33,30,20,5,25,67,37.3,42,500,148,29.6,186,225,89,58,2,0,56,34,89,86,0
2518,66,35,24,29,13,22,103,21.4,81,674,176,26.1,222,359,93,38,2,0,36,27,93,20,0
2519,12,5,0,5,7,2,9,22.2,7,168,43,25.6,7,74,87,14,1,0,13,6,18,14,0
2520,5,3,1,4,0,1,2,50,1,26,10,38.5,11,15,0,5,4,1,1,1,6,12,0
2521,33,18,18,11,4,12,24,50,12,159,60,37.7,69,63,27,29,11,0,18,21,54,43,1
2522,20,13,8,6,6,8,29,27.6,21,227,68,30,50,102,75,20,0,0,20,9,29,4,0
2523,7,5,1,3,3,2,4,50,2,25,12,48,9,9,7,3,1,0,2,2,9,16,0
2524,40,17,18,14,8,10,42,23.8,32,307,79,25.7,116,134,57,33,3,0,30,36,76,27,0
2525,2,0,2,0,0,1,1,100,0,2,0,0,2,0,0,0,0,0,0,1,3,1,0
2526,36,21,15,18,3,12,21,57.1,9,165,61,37,47,74,44,25,3,0,22,16,52,25,0
2527,1,1,1,0,0,0,1,0,1,22,6,27.3,5,11,6,1,0,0,1,0,1,0,0
2528,7,7,3,2,2,1,6,16.7,5,132,42,31.8,14,60,58,4,1,0,3,3,10,2,0
2529,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2530,2,2,0,2,0,0,2,0,2,26,9,34.6,13,9,4,3,0,0,3,0,2,3,0
2531,11,7,1,6,4,5,19,26.3,14,315,106,33.7,11,116,188,18,2,0,16,5,16,13,0
2532,12,7,10,2,0,3,11,27.3,8,73,20,27.4,47,23,3,15,6,0,9,9,21,46,0
2533,35,18,23,11,1,13,23,56.5,10,212,75,35.4,107,93,12,45,16,1,29,47,82,126,0
2534,0,0,0,0,0,0,2,0,2,16,3,18.8,1,13,2,0,0,0,0,2,2,0,0
2535,45,30,17,24,4,12,37,32.4,25,278,94,33.8,80,125,73,15,4,0,11,24,69,8,0
2536,53,41,26,24,3,12,34,35.3,22,448,142,31.7,132,232,84,50,9,0,41,35,88,55,2
2537,4,4,4,0,0,1,3,33.3,2,76,22,28.9,40,24,12,9,4,0,5,2,6,19,0
2538,78,49,42,30,6,23,82,28,59,613,171,27.9,228,325,60,77,14,0,63,46,124,107,2
2539,64,34,45,18,1,22,52,42.3,30,383,135,35.2,205,152,26,72,26,1,46,49,113,149,2
2540,97,57,51,30,16,52,98,53.1,46,425,131,30.8,219,136,70,81,18,0,63,47,144,126,1
2541,74,42,60,10,4,30,54,55.6,24,252,104,41.3,174,68,10,70,46,2,24,57,131,236,1
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2543,1,0,1,0,0,1,2,50,1,30,3,10,9,11,10,2,0,0,2,0,1,0,0
2544,1,0,0,1,0,0,2,0,2,13,3,23.1,4,7,2,4,1,0,3,0,1,5,0
2545,0,0,0,0,0,0,1,0,1,17,4,23.5,3,10,4,0,0,0,0,1,1,1,0
2546,0,0,0,0,0,0,0,0,0,19,7,36.8,8,9,2,1,1,0,0,1,1,0,0
2547,1,1,1,0,0,1,2,50,1,11,1,9.1,9,0,2,0,0,0,0,1,2,2,0
2548,46,25,25,13,8,22,48,45.8,26,226,71,31.4,96,96,34,67,19,0,48,28,74,96,1
2549,1,0,1,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,1,0,0
2550,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2551,4,3,3,1,0,3,8,37.5,5,78,22,28.2,26,39,13,9,1,0,8,3,7,5,0
2552,142,97,57,66,19,40,94,42.6,54,656,241,36.7,227,328,101,54,12,0,42,64,206,70,0
2553,5,3,0,3,2,2,3,66.7,1,15,5,33.3,4,9,2,2,0,0,2,0,5,6,0
2554,12,8,1,5,6,5,15,33.3,10,221,56,25.3,32,107,82,13,0,0,13,9,21,5,0
2555,12,6,10,2,0,5,14,35.7,9,68,22,32.4,38,20,10,11,1,0,10,12,24,27,0
2556,11,8,8,3,0,4,20,20,16,93,32,34.4,44,32,17,11,1,0,10,7,18,9,0
2557,13,9,4,7,2,5,27,18.5,22,192,46,24,33,99,60,21,0,0,21,8,21,3,0
2558,5,3,2,3,0,0,2,0,2,63,16,25.4,24,36,3,8,1,0,7,0,5,7,0
2559,4,3,3,1,0,3,5,60,2,44,18,40.9,18,18,8,7,1,0,6,0,4,5,0
2560,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,1
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,34,24,7,15,12,7,28,25,21,518,139,26.8,51,214,253,35,1,0,34,18,52,10,0
2563,34,14,21,12,1,17,28,60.7,11,201,74,36.8,99,98,4,34,12,1,22,35,69,80,1
2564,2,1,1,1,0,0,0,0,0,4,2,50,1,1,2,0,0,0,0,1,3,0,0
2565,58,29,33,18,7,15,26,57.7,11,250,79,31.6,121,89,40,30,5,0,25,29,87,61,0
2566,10,7,1,8,1,2,17,11.8,15,176,51,29,25,97,54,14,0,0,14,11,21,6,0
2567,50,24,23,20,7,23,65,35.4,42,426,108,25.4,98,198,130,32,3,0,29,16,66,11,0
2568,47,20,27,18,2,15,30,50,15,222,65,29.3,116,94,12,29,14,0,15,33,80,80,0
2569,18,12,4,9,5,2,7,28.6,5,206,59,28.6,29,101,76,12,1,0,11,8,26,4,0
2570,22,18,8,7,7,8,26,30.8,18,298,92,30.9,79,123,96,18,0,0,18,9,31,5,0
2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,23,8,11,4,8,6,13,46.2,7,194,59,30.4,75,80,39,28,3,0,25,16,39,26,0
2573,61,38,45,15,1,15,44,34.1,29,339,116,34.2,244,88,7,50,25,0,25,46,107,206,1
2574,48,35,16,21,11,10,58,17.2,48,709,213,30,108,367,234,41,4,0,37,28,76,6,0
2575,4,0,0,3,1,1,4,25,3,57,13,22.8,16,22,19,6,0,0,6,7,11,5,0
2576,80,58,35,36,9,16,55,29.1,39,712,215,30.2,269,310,133,65,18,0,47,21,101,43,0
2577,22,16,10,6,6,5,18,27.8,13,328,97,29.6,52,157,119,34,3,0,31,20,42,14,0
2578,36,22,8,21,7,8,26,30.8,18,247,78,31.6,75,128,44,23,7,0,16,10,46,27,0
2579,0,0,0,0,0,0,0,0,0,3,1,33.3,0,2,1,0,0,0,0,0,0,0,0
2580,77,56,31,30,16,27,95,28.4,68,505,182,36,162,245,98,57,11,0,46,36,113,29,0
2581,29,17,8,13,8,9,28,32.1,19,197,65,33,69,80,48,50,11,0,39,20,49,77,0
2582,4,3,0,1,3,2,3,66.7,1,23,6,26.1,3,12,8,3,0,0,3,0,4,1,0
2583,4,1,2,1,1,2,4,50,2,38,9,23.7,8,11,19,2,0,0,2,1,5,2,0
2584,15,8,4,9,2,8,18,44.4,10,118,37,31.4,36,62,20,11,3,1,8,13,28,90,0
2585,36,26,26,10,0,22,37,59.5,15,159,62,39,102,49,8,21,8,0,13,22,58,80,1
2586,16,9,4,5,7,6,35,17.1,29,329,83,25.2,67,135,127,27,3,0,24,26,42,14,0
2587,17,12,3,13,1,8,25,32,17,154,38,24.7,32,87,35,17,1,0,16,3,20,10,0
2588,28,16,22,4,2,14,35,40,21,235,71,30.2,107,81,47,30,7,0,23,17,45,34,0
2589,57,33,23,29,5,17,43,39.5,26,336,131,39,126,163,47,44,6,0,38,38,95,79,1
2590,43,29,28,11,4,17,30,56.7,13,346,122,35.3,174,135,37,59,18,0,41,51,94,145,0
2591,6,4,4,2,0,5,6,83.3,1,39,11,28.2,30,9,0,8,3,0,5,5,11,52,0
2592,3,2,1,2,0,2,2,100,0,3,1,33.3,3,0,0,4,3,0,1,1,4,8,0
2593,33,15,22,10,1,12,21,57.1,9,217,85,39.2,123,83,11,38,21,1,17,21,54,91,1
2594,27,14,13,13,1,11,27,40.7,16,303,68,22.4,108,154,41,29,6,0,23,20,47,24,0
2595,37,22,22,15,0,5,18,27.8,13,234,86,36.8,121,93,20,35,15,1,20,18,55,104,1
2596,7,5,5,2,0,4,10,40,6,77,25,32.5,42,23,12,11,1,0,10,8,15,17,0
2597,31,13,20,10,1,10,24,41.7,14,163,53,32.5,95,60,8,41,16,0,25,51,82,143,2
2598,0,0,0,0,0,0,0,0,0,7,1,14.3,1,3,3,0,0,0,0,0,0,0,0
2599,1,1,0,0,1,0,2,0,2,28,5,17.9,2,17,9,5,1,0,4,1,2,1,0
2600,8,6,2,4,2,0,4,0,4,75,18,24,26,37,12,11,3,0,8,7,15,7,0
2601,15,8,6,6,3,7,22,31.8,15,219,67,30.6,39,93,87,17,1,0,16,7,22,6,0
2602,36,26,13,18,5,17,47,36.2,30,307,92,30,67,173,67,28,2,0,26,16,52,5,0
2603,17,10,7,8,2,5,15,33.3,10,155,58,37.4,99,47,9,50,27,1,23,30,47,144,3
2604,14,8,5,6,3,6,26,23.1,20,226,52,23,47,115,64,15,0,0,15,20,34,19,0
2605,31,21,7,20,4,17,36,47.2,19,217,79,36.4,65,116,36,23,8,0,15,29,60,58,0
2606,13,7,11,1,1,4,11,36.4,7,117,32,27.4,72,35,10,17,2,0,15,20,33,70,4
2607,0,0,0,0,0,0,0,0,0,8,1,12.5,2,4,2,0,0,0,0,0,0,0,0
2608,30,20,14,12,4,6,29,20.7,23,283,76,26.9,73,161,49,28,6,0,22,16,46,26,0
2609,16,13,6,6,4,8,16,50,8,117,37,31.6,36,47,34,15,1,0,14,11,27,20,1
2610,51,36,26,22,3,13,33,39.4,20,446,155,34.8,151,239,56,54,7,0,47,40,91,78,2
2611,69,36,39,20,10,26,92,28.3,66,537,134,25,242,202,93,61,2,0,59,48,117,12,0
2612,56,32,37,14,5,31,54,57.4,23,272,93,34.2,130,102,40,45,16,2,29,40,96,65,1
2613,2,2,1,0,1,0,1,0,1,38,12,31.6,16,13,9,9,0,0,9,1,3,0,0
2614,32,23,15,12,5,9,20,45,11,346,107,30.9,78,185,83,28,2,0,26,11,43,15,1
2615,7,4,2,3,2,2,11,18.2,9,74,17,23,26,29,19,12,0,0,12,1,8,2,0
2616,26,9,9,8,9,9,39,23.1,30,389,74,19,106,157,126,26,1,0,25,23,49,16,0
2617,3,2,2,1,0,1,1,100,0,11,3,27.3,1,5,5,0,0,0,0,1,4,0,0
2618,0,0,0,0,0,0,0,0,0,7,0,0,2,4,1,1,0,0,1,0,0,1,0
2619,62,37,33,23,6,27,55,49.1,28,334,131,39.2,163,134,37,46,6,0,40,25,87,87,1
2620,2,1,1,1,0,2,3,66.7,1,6,1,16.7,3,3,0,2,0,0,2,2,4,3,0
2621,74,44,29,36,9,27,74,36.5,47,391,137,35,150,159,82,61,4,0,57,61,135,66,1
2622,2,1,1,1,0,1,3,33.3,2,22,8,36.4,5,10,7,2,0,0,2,0,2,0,0
2623,48,33,30,15,3,17,35,48.6,18,314,112,35.7,208,90,16,43,17,0,26,42,90,148,1
2624,0,0,0,0,0,0,1,0,1,5,1,20,5,0,0,0,0,0,0,1,1,2,3
2625,49,28,31,13,5,23,50,46,27,286,102,35.7,128,106,52,33,5,0,28,40,89,61,0
2626,32,18,13,12,7,11,38,28.9,27,304,67,22,91,119,94,27,1,0,26,11,43,16,0
2627,59,35,30,23,6,16,73,21.9,57,594,136,22.9,206,278,110,38,3,0,35,15,74,21,0
2628,58,33,40,14,4,22,50,44,28,331,108,32.6,164,126,41,46,9,0,37,58,116,92,0
2629,7,4,1,4,2,1,6,16.7,5,121,26,21.5,23,52,46,3,1,0,2,4,11,2,0
2630,11,4,7,3,1,4,6,66.7,2,60,13,21.7,27,25,8,7,0,0,7,4,15,11,0
2631,66,37,39,17,10,25,57,43.9,32,341,110,32.3,147,136,58,51,5,0,46,38,104,63,1
2632,27,20,7,16,4,6,31,19.4,25,425,131,30.8,104,173,148,41,4,0,37,24,51,5,0
2633,6,4,1,5,0,3,4,75,1,22,6,27.3,3,16,3,1,0,0,1,1,7,0,0
2634,39,22,17,14,8,12,30,40,18,309,89,28.8,111,119,79,47,5,0,42,18,57,52,2
2635,1,0,1,0,0,0,0,0,0,4,2,50,3,1,0,3,0,0,3,1,2,2,0
2636,0,0,0,0,0,0,0,0,0,4,3,75,0,2,2,0,0,0,0,0,0,0,0
2637,10,5,5,4,1,6,8,75,2,58,16,27.6,36,19,3,14,7,0,7,4,14,19,1
2638,53,30,46,5,2,19,30,63.3,11,234,86,36.8,178,50,6,26,8,0,18,30,83,101,1
2639,0,0,0,0,0,0,0,0,0,5,2,40,0,3,2,0,0,0,0,0,0,0,0
2640,32,14,18,13,1,12,38,31.6,26,230,68,29.6,112,93,25,32,3,0,29,31,63,71,1
2641,6,4,4,1,1,2,3,66.7,1,37,13,35.1,16,16,5,4,1,0,3,3,9,7,0
2642,38,27,20,14,4,10,36,27.8,26,266,97,36.5,118,101,47,52,5,0,47,34,72,40,0
2643,6,2,4,1,1,3,7,42.9,4,41,14,34.1,28,12,1,12,7,0,5,9,15,54,0
2644,2,2,0,2,0,1,2,50,1,20,7,35,10,10,0,1,0,0,1,1,3,0,0
2645,6,3,4,2,0,4,28,14.3,24,351,97,27.6,40,174,137,20,4,0,16,11,17,14,0
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,8,5,4,4,0,3,5,60,2,64,23,35.9,22,39,3,12,6,0,6,12,20,27,0
2648,10,7,2,6,2,1,10,10,9,322,74,23,22,168,132,18,1,0,17,3,13,13,0
2649,3,3,0,2,1,1,5,20,4,44,15,34.1,11,18,15,5,0,0,5,3,6,0,0
2650,51,31,30,20,1,14,26,53.8,12,286,114,39.9,130,143,13,40,14,0,26,37,88,95,0
2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,26,18,14,6,6,5,26,19.2,21,323,84,26,72,167,84,18,0,0,18,14,40,6,1
2653,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,2,1,1,0,1,0,3,0,3,18,6,33.3,6,7,5,2,0,0,2,3,5,3,1
2655,10,5,7,2,1,4,11,36.4,7,92,32,34.8,56,31,5,8,3,0,5,15,25,31,0
2656,0,0,0,0,0,0,1,0,1,38,5,13.2,18,20,0,1,0,0,1,2,2,0,0
2657,12,7,7,5,0,3,12,25,9,121,30,24.8,44,59,18,4,1,0,3,7,19,1,0
2658,3,2,1,2,0,0,4,0,4,32,9,28.1,13,11,8,5,0,0,5,3,6,5,0
2659,17,8,11,6,0,6,21,28.6,15,148,42,28.4,79,63,6,35,12,1,23,10,27,86,0
