Unnamed: 0,Unnamed: 9,Pass Types,Pass Types.1,Pass Types.2,Pass Types.3,Pass Types.4,Pass Types.5,Pass Types.6,Pass Types.7,Corner Kicks,Corner Kicks.1,Corner Kicks.2,Height,Height.1,Height.2,Body Parts,Body Parts.1,Body Parts.2,Body Parts.3,Body Parts.4,Outcomes,Outcomes.1,Outcomes.2,Outcomes.3,Outcomes.4
Rk,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
871,357,318,39,8,0,42,18,14,12,6,6,0,230,37,90,44,273,17,19,0,260,1,6,14,9
872,921,650,271,66,0,66,25,0,0,0,0,0,539,61,321,67,677,3,0,150,698,1,16,10,3
873,898,741,157,67,0,150,46,41,75,28,33,6,539,116,243,171,664,35,8,2,667,5,11,20,23
874,818,577,241,70,0,60,23,0,0,0,0,0,466,45,307,91,595,0,0,109,613,8,22,3,1
875,566,400,166,45,0,65,15,0,0,0,0,0,289,16,261,42,432,0,0,70,386,6,19,1,2
876,114,111,3,2,0,18,8,0,0,0,0,0,70,17,27,13,87,11,1,1,92,0,4,1,2
877,39,37,2,0,0,6,0,2,0,0,0,0,29,7,3,21,11,2,0,2,29,0,1,0,1
878,119,117,2,1,0,41,0,2,0,0,0,0,74,28,17,75,18,12,0,0,78,1,1,4,8
879,837,767,70,31,0,63,32,10,0,0,0,0,558,98,181,36,682,60,39,5,671,4,17,15,15
880,763,734,29,28,0,89,24,1,0,0,0,0,492,80,191,107,570,56,1,4,622,0,23,13,7
881,1001,975,26,19,2,122,33,6,1,0,1,0,789,77,135,122,812,40,6,3,879,1,5,23,8
882,1537,1488,49,37,2,178,54,2,0,0,0,0,1199,160,178,162,1235,82,10,7,1391,3,20,11,8
883,485,423,62,16,0,47,11,4,0,0,0,0,323,66,96,60,358,11,45,2,413,2,4,10,9
884,1096,925,171,68,0,197,83,112,88,29,38,1,600,131,365,119,915,34,12,5,720,10,28,28,50
885,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,55,50,5,1,0,22,0,1,0,0,0,0,29,14,12,8,25,3,1,8,36,0,0,3,3
887,1634,1594,40,34,3,196,88,15,1,0,0,1,1195,166,273,97,1464,43,5,7,1402,5,15,28,35
888,38,25,13,3,0,2,1,0,0,0,0,0,22,1,15,1,27,0,0,9,31,0,0,0,0
889,1236,1034,202,53,0,219,63,77,59,25,23,0,733,219,284,998,119,19,89,2,911,6,27,47,42
890,23,23,0,0,0,5,0,0,0,0,0,0,12,0,11,16,0,6,0,0,15,0,0,1,0
891,176,167,9,1,2,50,3,10,1,0,0,0,100,45,31,34,107,17,1,5,111,1,3,8,8
892,1308,1266,42,3,8,287,9,32,2,0,0,0,1021,187,100,162,1066,39,15,12,1043,2,5,63,49
893,236,212,24,4,0,30,0,4,0,0,0,0,186,34,16,174,32,7,20,1,210,2,0,7,5
894,1212,1101,111,30,2,154,38,35,59,28,13,10,813,157,242,1047,91,45,6,15,946,3,16,28,24
895,125,88,37,10,0,7,6,0,0,0,0,0,51,3,71,33,79,0,0,9,92,0,3,0,0
896,110,104,6,5,0,32,2,0,0,0,0,0,77,15,18,7,98,3,0,0,91,0,2,2,4
897,15,13,2,1,0,5,5,4,1,1,0,0,7,2,6,0,15,0,0,0,8,0,4,1,0
898,1003,896,107,7,0,69,27,71,3,1,2,0,638,179,186,54,809,32,97,3,830,2,22,20,16
899,12,7,5,0,0,1,0,0,0,0,0,0,4,3,5,1,5,1,5,0,8,0,0,1,0
900,838,781,57,3,0,132,28,36,45,7,27,4,663,75,100,742,60,19,6,1,687,4,11,17,30
901,449,436,13,13,0,58,8,0,0,0,0,0,331,40,78,72,348,26,0,1,377,0,7,9,6
902,1250,1232,18,7,3,194,23,21,0,0,0,0,1051,88,111,228,950,37,4,8,1072,2,11,25,29
903,1672,1587,85,38,2,146,38,1,0,0,0,0,1338,133,201,129,1398,53,47,2,1474,2,26,19,10
904,184,175,9,4,0,16,2,1,0,0,0,0,134,21,29,5,162,9,5,0,148,3,4,1,3
905,1711,1656,55,36,4,228,64,12,17,5,11,0,1322,149,240,312,1340,42,2,3,1449,5,31,41,24
906,1929,1537,392,26,0,207,45,51,0,0,0,0,1155,453,321,151,1339,54,366,2,1537,4,41,62,60
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,721,709,12,10,1,108,17,3,0,0,0,0,535,109,77,104,558,34,1,6,594,0,15,24,14
909,100,90,10,10,0,7,5,0,0,0,0,0,74,8,18,59,36,2,0,1,89,0,3,0,2
910,340,314,26,4,0,40,11,7,0,0,0,0,241,44,55,262,43,11,22,0,278,1,3,8,9
911,2336,2270,66,60,0,165,85,11,1,0,0,0,1875,141,320,231,1949,96,4,12,2117,3,28,15,18
912,201,190,11,3,1,41,5,9,0,0,0,0,146,30,25,14,169,7,2,4,156,1,2,6,10
913,1102,1078,24,4,2,206,18,33,2,0,1,0,807,140,155,106,910,43,5,16,852,7,14,37,41
914,603,542,61,11,7,125,19,13,29,6,20,1,438,74,91,50,505,18,3,19,467,2,13,19,24
915,274,172,102,38,0,31,8,0,0,0,0,0,100,11,163,47,183,0,0,29,154,2,11,7,2
916,713,680,33,9,0,165,5,19,8,5,2,1,553,97,63,577,87,19,14,7,564,6,7,28,34
917,924,892,32,30,0,87,30,1,0,0,0,0,752,53,119,139,718,47,2,2,815,0,19,15,8
918,4,3,1,0,0,1,0,0,0,0,0,0,3,1,0,2,2,0,0,0,3,0,0,1,0
919,75,71,4,0,0,8,0,5,0,0,0,0,62,7,6,8,60,1,4,1,65,0,1,1,2
920,352,309,43,5,0,54,10,5,0,0,0,0,250,50,52,39,259,8,38,0,304,0,1,7,4
921,458,360,98,17,0,41,6,20,2,0,2,0,272,80,106,303,51,18,79,0,338,1,18,7,21
922,1093,761,332,8,0,143,17,33,0,0,0,0,476,328,289,99,608,46,323,3,833,2,29,18,50
923,734,669,65,21,2,115,16,2,0,0,0,0,551,94,89,70,561,33,44,4,650,0,9,10,11
924,484,416,68,8,1,50,7,31,1,0,0,0,319,101,64,367,37,11,59,0,403,1,13,8,17
925,738,559,179,10,1,126,15,42,0,0,0,0,314,246,178,17,488,47,169,2,488,4,25,26,40
926,15,13,2,0,0,2,0,0,0,0,0,0,13,1,1,12,1,0,2,0,14,0,0,0,1
927,369,305,64,10,1,49,19,52,45,10,24,6,198,55,116,55,276,23,7,3,243,1,2,6,19
928,1763,1704,59,51,6,242,57,7,0,0,0,0,1424,179,160,1231,493,21,7,4,1555,3,21,44,41
929,279,242,37,4,0,30,1,18,0,0,0,0,157,47,75,19,197,26,33,0,203,0,4,3,12
930,2124,2032,92,70,2,244,43,18,2,0,0,0,1726,181,217,292,1719,59,20,9,1876,4,18,43,26
931,1676,1540,136,79,0,151,121,10,13,4,5,0,1100,158,418,1158,393,57,44,7,1360,3,31,28,26
932,1805,1761,44,36,1,217,53,9,0,0,0,0,1241,158,406,237,1429,74,8,9,1461,5,31,34,31
933,279,238,41,1,0,34,2,16,0,0,0,0,197,51,31,26,207,4,40,0,232,1,1,6,13
934,720,655,65,6,2,133,28,73,33,8,11,0,434,145,141,55,596,27,25,6,488,3,15,30,51
935,589,516,73,14,1,45,11,8,0,0,0,0,387,85,117,448,39,27,59,1,478,0,7,11,11
936,1624,1502,122,43,15,288,58,44,56,12,24,10,1210,188,226,163,1393,28,6,19,1315,5,22,51,35
937,259,248,11,0,0,84,4,3,0,0,0,0,101,78,80,32,129,43,4,9,151,1,2,11,17
938,477,458,19,9,0,51,7,2,0,0,0,0,376,35,66,207,234,16,10,2,420,3,9,8,5
939,1177,873,304,17,0,181,31,73,1,0,0,1,395,281,501,32,671,91,286,2,700,7,43,24,47
940,153,106,47,16,0,19,2,0,0,0,0,0,91,8,54,11,114,0,0,28,113,0,4,1,0
941,55,54,1,1,0,6,0,0,0,0,0,0,49,1,5,42,11,1,0,0,43,0,0,6,2
942,357,348,9,8,0,26,10,0,0,0,0,0,291,25,41,53,271,19,1,1,331,0,2,1,1
943,225,221,4,1,2,70,7,6,0,0,0,0,137,43,45,174,24,14,0,7,165,2,2,11,8
944,442,371,71,6,0,47,12,18,5,1,2,1,254,114,74,83,267,23,59,4,338,0,7,9,26
945,612,598,14,12,0,115,20,13,1,0,0,0,480,65,67,62,515,16,1,3,526,2,7,14,11
946,1340,1189,151,38,0,106,34,39,0,0,0,0,839,191,310,847,324,41,112,5,1082,3,12,32,21
947,141,134,7,0,1,39,1,3,1,0,0,0,77,46,18,7,101,17,0,7,90,1,3,3,8
948,109,90,19,1,1,25,3,1,0,0,0,0,58,27,24,19,68,9,0,6,80,2,5,2,1
949,1820,1430,390,38,0,198,51,104,23,12,6,1,1025,419,376,1366,75,41,329,1,1424,8,46,35,69
950,954,902,52,15,0,180,28,32,25,13,3,4,649,116,189,94,787,48,2,4,742,2,14,32,28
951,275,264,11,0,1,104,5,8,0,0,0,0,103,94,78,121,24,42,0,12,159,0,11,6,14
952,265,242,23,1,0,62,1,2,0,0,0,0,202,36,27,16,222,16,2,1,210,2,2,4,12
953,1691,1658,33,25,1,197,20,7,0,0,0,0,1527,81,83,125,1511,24,8,7,1569,2,9,32,11
954,283,256,27,0,1,71,5,17,1,0,0,0,193,57,33,31,210,20,2,3,203,0,7,13,11
955,271,250,21,7,0,33,22,3,13,9,4,0,192,26,53,40,211,11,1,2,225,1,5,3,3
956,561,545,16,4,3,100,13,9,2,0,1,0,400,92,69,48,484,17,0,5,477,6,3,9,17
957,1036,1002,34,27,1,161,46,5,0,0,0,0,689,128,219,154,779,65,4,3,866,3,25,16,12
958,1298,1246,52,49,1,195,52,4,0,0,0,0,679,171,448,395,653,143,3,4,980,7,32,22,12
959,344,337,7,4,0,16,3,0,0,0,0,0,303,21,20,33,296,8,3,1,322,1,3,3,2
960,389,378,11,4,0,90,10,7,0,0,0,0,238,51,100,208,110,34,4,3,278,2,7,12,10
961,287,219,68,4,0,27,5,20,0,0,0,0,125,72,90,181,12,17,64,0,199,1,6,6,19
962,597,586,11,1,6,183,10,17,1,1,0,0,268,130,199,77,338,76,1,11,372,5,21,17,25
963,1212,1069,143,52,0,214,87,91,57,22,26,3,631,210,371,892,140,96,28,8,803,7,48,44,54
964,8,5,3,0,0,2,0,0,0,0,0,0,4,3,1,0,6,0,2,0,5,0,0,0,0
965,421,393,28,27,0,58,27,3,0,0,0,0,260,46,115,33,344,30,1,3,330,1,15,1,8
966,1106,888,218,22,0,121,17,30,1,0,0,0,689,242,175,85,764,45,195,2,935,7,17,22,35
967,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0
968,114,106,8,0,0,32,1,2,0,0,0,0,74,27,13,27,67,7,3,5,91,0,3,1,3
969,243,152,91,27,0,9,5,0,0,0,0,0,72,10,161,7,188,0,0,24,141,1,10,5,0
970,9,9,0,0,0,4,0,0,0,0,0,0,7,1,1,3,6,0,0,0,6,0,0,0,2
971,120,118,2,0,0,28,1,5,0,0,0,0,103,10,7,6,109,1,2,0,91,1,3,2,5
972,594,385,209,37,0,32,15,0,0,0,0,0,355,25,214,37,463,2,0,80,458,3,10,6,1
973,192,186,6,2,0,41,4,8,1,0,0,0,105,38,49,24,141,16,3,3,126,1,5,5,14
974,1542,1203,339,11,0,206,17,33,0,0,0,0,757,367,418,109,972,85,328,6,1177,4,22,52,44
975,5,4,1,0,0,2,0,0,0,0,0,0,4,1,0,1,3,1,0,0,4,0,0,0,0
976,354,306,48,24,1,60,16,12,23,8,11,1,253,29,72,34,309,4,1,4,292,2,2,6,7
977,473,457,16,8,1,89,6,8,0,0,0,0,294,82,97,70,354,34,1,5,373,2,13,9,14
978,764,724,40,5,2,135,13,25,6,4,1,0,517,124,123,466,196,52,22,7,567,6,15,18,31
979,283,267,16,1,0,75,5,10,0,0,0,0,155,73,55,18,202,25,3,2,204,2,1,9,20
980,542,523,19,1,1,98,3,20,0,0,0,0,462,50,30,167,367,1,1,6,444,3,3,15,28
981,108,103,5,1,0,17,2,4,0,0,0,0,71,17,20,13,78,9,1,0,75,0,4,2,6
982,15,15,0,0,0,4,0,0,0,0,0,0,6,6,3,5,8,0,0,1,10,0,0,0,0
983,613,570,43,8,2,147,22,61,21,10,7,4,379,109,125,112,423,30,14,6,432,2,8,23,36
984,595,501,94,7,1,71,22,55,4,1,3,0,291,129,175,73,402,23,83,2,401,0,9,14,39
985,262,214,48,18,0,24,5,19,11,3,5,0,178,44,40,223,11,4,19,0,208,2,6,7,8
986,309,267,42,4,0,39,1,11,1,0,1,0,156,47,106,221,24,19,37,1,223,2,3,5,7
987,235,226,9,4,1,51,5,8,1,0,1,0,168,37,30,9,214,8,2,0,190,0,4,13,4
988,248,199,49,9,0,38,4,19,0,0,0,0,110,66,72,168,21,10,40,0,159,2,8,6,11
989,1399,988,411,113,0,110,22,0,0,0,0,0,631,103,665,224,887,0,0,215,974,4,31,14,1
990,123,64,59,22,0,7,5,0,0,0,0,0,9,6,108,82,14,0,0,9,44,0,7,2,0
991,215,212,3,3,0,37,5,3,0,0,0,0,179,15,21,11,199,3,0,0,192,0,1,4,2
992,93,90,3,0,0,38,1,1,0,0,0,0,46,19,28,49,14,10,0,2,58,0,3,1,7
993,76,75,1,0,0,31,0,1,0,0,0,0,37,22,17,5,48,9,0,2,44,1,2,2,5
994,2342,2260,82,56,3,176,45,16,0,0,0,0,1681,193,468,326,1848,93,26,5,2009,4,15,42,20
995,1432,1376,56,51,1,140,39,6,2,1,1,0,1007,146,279,117,1136,119,3,9,1177,2,34,21,20
996,217,211,6,0,0,51,1,3,0,0,0,0,135,50,32,143,32,17,2,11,161,0,0,13,7
997,143,139,4,0,0,56,1,3,0,0,0,0,87,35,21,24,83,12,0,3,100,1,5,6,9
998,1265,1196,69,62,0,108,51,1,0,0,0,0,970,89,206,225,930,71,0,8,1135,2,11,12,3
999,858,795,63,15,4,92,20,47,23,10,10,0,637,125,96,188,603,27,20,15,670,6,14,26,38
1000,1302,1185,117,14,1,156,16,7,0,0,0,0,966,154,182,95,1016,59,102,4,1102,1,24,22,32
1001,1499,1402,97,88,0,124,21,6,0,0,0,0,1031,138,330,290,1102,65,3,6,1285,7,21,11,14
1002,57,56,1,1,0,9,1,3,0,0,0,0,38,12,7,21,32,3,0,0,46,0,1,1,3
1003,251,224,27,9,0,41,22,15,14,4,10,0,165,21,65,43,190,13,3,0,186,1,3,5,8
1004,878,775,103,22,2,96,21,25,0,0,0,0,508,112,258,79,650,50,81,5,641,4,18,14,23
1005,1281,1200,81,67,0,149,24,4,0,0,0,0,954,124,203,201,974,60,14,5,1113,3,26,16,7
1006,668,511,157,39,0,49,17,0,0,0,0,0,374,34,260,34,540,0,0,83,504,3,9,6,2
1007,587,488,99,32,4,129,29,36,59,29,22,4,367,71,149,81,479,12,6,3,404,6,20,16,24
1008,17,16,1,1,0,1,2,0,0,0,0,0,15,0,2,16,1,0,0,0,16,0,0,0,1
1009,901,886,15,9,2,105,42,17,3,2,0,0,668,103,130,268,603,11,2,1,750,5,20,29,18
1010,338,318,20,1,1,99,3,11,0,0,0,0,256,50,32,32,274,18,1,4,256,0,4,18,22
1011,161,141,20,9,0,32,8,15,8,1,3,2,92,29,40,22,122,7,3,2,109,1,3,7,3
1012,532,525,7,7,0,65,29,0,0,0,0,0,406,31,95,38,445,31,0,0,480,1,8,1,2
1013,557,533,24,0,2,182,29,15,1,0,1,0,258,159,140,39,342,54,1,28,376,2,16,17,20
1014,1329,1256,73,21,5,223,35,45,47,14,6,0,1000,149,180,429,842,39,5,6,1086,9,7,22,40
1015,432,396,36,13,1,68,21,6,15,6,6,2,309,34,89,64,350,7,5,5,356,3,7,7,7
1016,589,557,32,9,4,96,31,23,16,1,9,1,439,54,96,87,477,10,6,4,513,3,2,9,8
1017,540,532,8,6,0,49,13,0,0,0,0,0,481,20,39,37,482,8,1,0,506,0,2,2,2
1018,440,367,73,19,0,62,23,36,19,6,8,1,254,89,97,367,26,10,35,2,318,3,11,12,17
1019,188,101,87,20,0,7,6,0,0,0,0,0,77,4,107,8,144,0,0,28,120,0,6,1,1
1020,669,489,180,48,0,29,13,0,0,0,0,0,410,24,235,49,489,1,1,115,535,1,14,2,1
1021,726,705,21,21,0,140,28,4,0,0,0,0,501,73,152,210,448,33,0,5,602,3,9,13,14
1022,249,228,21,12,5,55,5,10,2,1,0,1,171,30,48,17,206,13,2,4,189,3,6,4,9
1023,1907,1838,69,62,1,128,44,0,0,0,0,0,1473,132,302,186,1600,87,7,3,1702,2,24,28,13
1024,764,716,48,46,0,91,27,0,0,0,0,0,487,83,194,102,566,68,2,2,597,1,21,11,12
1025,726,707,19,19,0,86,13,1,0,0,0,0,573,48,105,364,332,18,0,2,656,2,6,4,5
1026,241,216,25,1,3,50,4,14,1,0,0,0,141,47,53,164,24,18,7,6,148,1,10,11,16
1027,29,28,1,1,0,8,0,0,0,0,0,0,14,9,6,3,19,6,0,0,20,0,2,0,0
1028,30,30,0,0,0,4,0,0,0,0,0,0,26,0,4,0,28,1,0,0,27,0,0,1,0
1029,26,24,2,1,0,4,0,1,0,0,0,0,23,2,1,2,22,0,1,0,22,0,1,0,1
1030,1059,1037,22,16,2,130,34,8,0,0,0,0,781,127,151,66,905,46,3,5,932,2,9,15,17
1031,1433,1138,295,33,1,160,14,62,2,0,0,2,875,299,259,97,1012,50,260,4,1156,7,23,33,44
1032,1659,1447,212,16,2,211,25,58,2,1,1,0,1124,318,217,1248,140,43,194,5,1355,2,17,57,53
1033,1159,1026,133,26,5,227,45,55,62,31,10,4,865,130,164,58,1043,22,17,2,881,3,17,41,51
1034,1560,1462,98,93,1,199,52,4,0,0,0,0,1035,106,419,155,1294,78,5,6,1254,8,34,28,25
1035,1722,1659,63,49,4,151,73,4,0,0,0,0,1371,124,227,43,1576,54,14,5,1520,0,32,37,14
1036,228,211,17,0,1,50,2,9,1,0,0,0,154,44,30,27,165,21,1,6,167,1,1,5,19
1037,461,429,32,13,0,62,7,7,0,0,0,0,306,86,69,61,350,20,19,2,370,2,7,10,12
1038,1180,1134,46,41,1,135,39,7,0,0,0,0,810,113,257,159,947,43,5,0,911,5,32,23,30
1039,11,11,0,0,0,0,1,1,0,0,0,0,10,0,1,0,11,0,0,0,7,0,1,0,3
1040,179,158,21,2,0,33,11,22,12,5,5,0,112,25,42,25,145,2,7,0,120,1,5,4,8
1041,214,193,21,0,0,71,3,1,0,0,0,0,135,41,38,17,153,15,0,4,132,1,6,9,21
1042,1100,978,122,42,4,223,29,59,45,20,8,3,806,145,149,75,960,16,24,4,864,4,17,36,42
1043,219,129,90,20,0,5,4,0,0,0,0,0,82,5,132,8,167,0,0,31,133,1,6,1,0
1044,732,725,7,2,2,141,30,30,4,0,0,0,597,58,77,558,162,7,0,1,608,3,3,22,23
1045,265,248,17,2,2,64,7,13,1,1,0,0,143,58,64,163,53,26,4,4,171,6,7,11,13
1046,904,830,74,37,2,135,40,20,32,12,14,4,659,99,146,146,719,18,2,10,721,0,15,24,24
1047,232,224,8,3,0,37,5,3,1,0,0,0,144,37,51,58,134,25,0,2,172,1,8,5,8
1048,1346,1300,46,10,6,216,26,32,13,1,2,2,1096,138,112,1079,195,37,9,15,1176,3,5,27,29
1049,1139,1005,134,51,6,173,66,62,64,26,25,4,731,141,267,109,964,42,11,4,849,2,18,37,47
1050,161,131,30,5,0,8,0,0,0,0,0,0,132,5,24,30,103,0,0,26,144,0,2,1,0
1051,1413,1344,69,58,2,239,50,11,1,0,0,0,1036,140,237,151,1165,67,9,4,1213,2,11,26,27
1052,860,835,25,21,0,93,11,1,0,0,0,0,666,75,119,91,714,38,2,2,742,3,8,15,11
1053,1669,1416,253,64,3,211,100,98,136,47,63,6,1043,198,428,269,1282,48,50,3,1260,6,37,32,38
1054,49,47,2,0,0,7,1,3,2,1,1,0,34,3,12,8,40,1,0,0,32,0,2,3,0
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,803,790,13,12,1,189,37,1,0,0,0,0,531,103,169,69,681,43,1,2,646,0,25,15,21
1057,1080,659,421,107,0,75,16,0,0,0,0,0,315,39,726,66,780,0,0,147,598,3,25,5,2
1058,799,782,17,11,2,121,37,6,1,0,1,0,575,87,137,667,77,33,5,3,673,1,14,16,13
1059,513,504,9,1,0,155,20,17,1,1,0,0,282,134,97,346,47,60,0,12,335,2,14,17,37
1060,774,751,23,22,0,77,14,3,0,0,0,0,669,38,67,36,692,28,1,5,727,2,7,6,2
1061,797,759,38,7,4,167,32,54,9,1,2,0,550,115,132,67,686,18,7,8,584,6,14,36,45
1062,1022,972,50,38,2,159,43,6,5,0,2,0,799,103,120,83,873,44,7,5,866,7,13,15,29
1063,2146,1904,242,34,10,198,30,45,30,13,7,0,1577,314,255,1812,114,34,178,3,1858,3,13,62,44
1064,4,4,0,0,0,2,0,1,0,0,0,0,2,0,2,0,3,0,0,0,2,0,0,0,0
1065,558,538,20,19,1,18,20,1,0,0,0,0,465,20,73,74,451,27,1,1,505,2,3,4,3
1066,1398,1373,25,22,3,239,25,4,1,0,0,1,1011,187,200,257,1047,66,2,5,1166,3,27,40,25
1067,502,471,31,5,0,111,16,38,17,4,8,1,340,69,93,44,407,14,8,5,351,1,13,19,21
1068,1378,1351,27,23,2,196,42,9,0,0,0,0,1047,104,227,1121,160,63,4,1,1160,4,28,28,26
1069,69,61,8,1,1,22,2,1,3,0,3,0,42,15,12,13,44,4,0,1,48,0,0,4,4
1070,430,424,6,4,0,53,17,1,0,0,0,0,290,66,74,43,343,27,2,2,361,2,4,9,7
1071,652,494,158,27,0,88,26,49,8,3,4,1,308,101,243,64,414,36,123,5,446,3,14,22,31
1072,1149,1085,64,61,0,137,41,0,0,0,0,0,900,80,169,207,883,28,3,1,1025,2,29,8,9
1073,1461,1417,44,34,6,248,42,7,4,1,0,0,1219,114,128,85,1330,29,6,1,1306,6,18,27,17
1074,497,471,26,1,3,176,16,5,0,0,0,0,333,98,66,53,354,30,1,11,384,0,9,17,21
1075,1169,949,220,54,2,76,18,0,0,0,0,0,842,46,281,103,862,1,0,171,1014,1,12,3,1
1076,1015,993,22,19,0,139,16,3,0,0,0,0,793,95,127,296,627,53,3,6,898,2,11,8,9
1077,595,451,144,6,0,94,6,23,0,0,0,0,313,151,131,51,366,27,138,1,444,2,14,22,31
1078,1707,1654,53,27,4,191,34,19,20,4,6,1,1425,146,136,504,1159,26,3,6,1553,5,12,25,16
1079,1656,1244,412,57,1,206,89,125,55,28,14,4,780,433,443,1071,235,31,300,4,1203,9,39,36,69
1080,1083,1045,38,37,1,119,31,2,0,0,0,0,782,134,167,128,823,85,1,6,961,2,18,5,5
1081,355,348,7,5,0,65,5,3,0,0,0,0,278,36,41,287,34,20,2,1,292,1,7,10,6
1082,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1083,1282,1240,42,27,1,205,47,14,1,1,0,0,954,136,192,55,1183,29,4,3,1078,4,15,32,26
1084,497,463,34,33,0,54,20,0,0,0,0,0,333,51,113,40,399,37,1,3,421,2,10,2,7
1085,280,241,39,3,0,28,3,15,0,0,0,0,207,49,24,221,20,3,36,0,249,0,3,3,9
1086,946,936,10,1,1,229,14,43,2,1,0,0,792,79,75,174,730,12,5,9,788,2,10,23,33
1087,490,448,42,0,1,127,4,13,0,0,0,0,341,98,51,330,94,26,1,11,360,5,10,18,20
1088,216,212,4,2,0,53,4,5,0,0,0,0,145,33,38,24,165,20,1,0,173,0,5,4,4
1089,686,639,47,41,1,90,19,2,0,0,0,0,423,92,171,535,57,52,6,7,530,1,6,8,19
1090,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1091,345,334,11,3,0,70,14,19,7,0,1,0,256,39,50,291,33,11,1,3,272,0,9,6,13
1092,467,447,20,1,2,152,16,28,0,0,0,0,222,113,132,59,282,49,9,11,262,1,21,27,34
1093,1110,1059,51,4,3,253,20,34,2,1,0,0,770,194,146,122,855,46,45,12,891,5,15,29,31
1094,1229,1029,200,40,0,159,29,28,1,0,0,0,824,192,213,905,102,43,159,2,1009,2,22,33,32
1095,1550,1326,224,12,0,163,38,105,2,0,1,0,1078,322,150,189,1120,25,210,1,1279,1,17,48,61
1096,252,242,10,0,1,94,9,4,0,0,0,0,138,58,56,34,158,14,0,3,171,1,5,6,9
1097,1638,1493,145,32,6,192,19,29,6,2,2,2,1195,228,215,1222,216,51,107,12,1438,4,11,26,21
1098,191,172,19,0,0,62,2,1,0,0,0,0,109,41,41,20,113,22,0,7,124,0,13,6,11
1099,657,554,103,21,1,135,37,42,43,8,25,8,411,109,137,67,536,18,7,8,446,3,26,17,37
1100,1090,863,227,49,0,114,10,0,0,0,0,0,742,69,279,93,835,1,0,149,938,2,14,6,3
1101,142,119,23,4,0,16,7,9,14,4,7,2,101,12,29,21,112,1,5,1,100,0,6,4,5
1102,854,755,99,46,8,127,36,24,39,10,23,2,629,102,123,72,752,11,9,6,640,4,20,34,29
1103,16,16,0,0,0,2,1,0,0,0,0,0,12,2,2,2,12,2,0,0,13,0,0,0,0
1104,1162,1101,61,8,4,196,44,119,37,23,9,0,723,182,257,796,281,39,16,9,788,9,23,40,72
1105,789,689,100,51,1,156,25,30,22,10,9,0,528,86,175,89,644,33,2,5,589,2,20,27,23
1106,1664,1588,76,72,1,226,34,4,1,1,0,0,1330,157,177,314,1243,70,3,3,1481,5,16,26,12
1107,1007,875,132,13,0,111,9,24,0,0,0,0,727,157,123,178,653,35,119,2,877,1,15,19,18
1108,216,205,11,11,0,34,9,2,0,0,0,0,126,24,66,149,26,21,0,0,169,0,5,3,3
1109,765,744,21,2,1,174,8,16,1,0,0,0,643,75,47,552,168,19,8,3,659,2,8,17,29
1110,790,735,55,20,1,136,16,12,0,0,0,0,545,87,158,111,564,50,22,2,629,2,20,18,32
1111,344,336,8,3,1,55,5,6,3,0,1,0,295,34,15,55,278,2,2,4,303,0,1,11,9
1112,368,337,31,5,2,46,19,12,12,4,6,0,254,52,62,60,282,10,11,4,303,3,2,12,11
1113,569,525,44,19,4,127,13,8,18,6,4,1,350,107,112,347,141,38,6,2,439,2,10,14,9
1114,175,165,10,9,0,13,2,0,0,0,0,0,109,22,44,20,147,4,1,1,139,0,4,1,4
1115,120,113,7,0,1,24,1,4,0,0,0,0,87,18,15,29,75,6,4,2,80,0,1,6,4
1116,52,52,0,0,0,3,0,0,0,0,0,0,27,4,21,3,38,9,0,0,37,0,2,0,1
1117,975,943,32,26,0,76,50,6,0,0,0,0,733,53,189,751,171,38,6,1,837,4,15,9,12
1118,314,201,113,19,0,27,5,0,0,0,0,0,192,10,112,25,218,0,0,61,236,0,7,1,1
1119,1812,1768,44,34,5,134,69,14,2,0,1,0,1341,167,304,226,1503,64,6,3,1572,2,16,19,22
1120,533,519,14,12,0,77,6,5,0,0,0,0,387,68,78,60,431,25,0,5,429,0,3,13,26
1121,355,318,37,2,1,58,6,13,0,0,0,0,242,52,61,83,221,11,35,2,266,1,5,13,23
1122,279,236,43,6,1,35,4,11,0,0,0,0,192,34,53,204,26,7,37,1,242,0,2,6,5
1123,396,387,9,7,1,75,4,1,0,0,0,0,300,54,42,26,341,18,2,0,327,0,6,12,9
1124,295,272,23,3,1,40,6,30,0,0,0,0,212,42,41,50,217,7,19,0,228,1,5,14,9
1125,874,847,27,18,0,81,25,2,0,0,0,0,675,66,133,101,708,32,9,0,784,0,21,6,1
1126,884,701,183,10,0,88,13,29,0,0,0,0,504,194,186,68,597,34,173,2,688,1,19,23,22
