Unnamed: 0,SCA,SCA.1,SCA Types,SCA Types.1,SCA Types.2,SCA Types.3,SCA Types.4,SCA Types.5,GCA,GCA.1,GCA Types,GCA Types.1,GCA Types.2,GCA Types.3,GCA Types.4,GCA Types.5
Rk,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,1,1.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2547,2,2.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,29,1.08,23,1,0,1,4,0,3,0.11,2,0,0,0,1,0
2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,10,1.82,8,0,0,1,0,1,2,0.36,1,0,0,1,0,0
2552,54,1.59,39,0,1,6,6,2,9,0.26,8,0,0,0,1,0
2553,4,3.27,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,19,2.3,10,0,3,0,6,0,2,0.24,1,0,0,0,1,0
2555,21,2.74,9,9,0,2,1,0,3,0.39,2,1,0,0,0,0
2556,5,1.09,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2557,38,2.67,27,2,3,4,1,1,5,0.35,4,1,0,0,0,0
2558,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2559,2,0.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,5,0.16,3,1,0,1,0,0,0,0,0,0,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,80,2.96,60,1,4,7,6,2,9,0.33,7,0,1,0,1,0
2563,11,0.53,9,1,0,1,0,0,2,0.1,2,0,0,0,0,0
2564,1,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2565,30,1.82,29,0,0,0,1,0,2,0.12,2,0,0,0,0,0
2566,18,2.15,11,2,2,2,1,0,3,0.36,1,2,0,0,0,0
2567,97,3.2,58,26,2,2,9,0,14,0.46,7,4,1,1,1,0
2568,6,0.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,19,1.66,17,0,0,1,1,0,3,0.26,2,0,0,1,0,0
2570,49,3.51,35,0,8,2,4,0,3,0.21,2,0,0,1,0,0
2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,14,1.3,11,0,0,1,1,1,3,0.28,3,0,0,0,0,0
2573,8,0.24,6,1,0,1,0,0,0,0,0,0,0,0,0,0
2574,85,2.92,58,2,9,7,5,4,9,0.31,5,0,2,1,1,0
2575,11,3.16,6,2,0,2,1,0,2,0.58,2,0,0,0,0,0
2576,43,1.46,34,0,0,3,1,5,3,0.1,2,0,0,0,0,1
2577,49,2.55,26,0,7,6,9,1,11,0.57,5,0,1,1,4,0
2578,19,1.14,12,1,1,2,2,1,5,0.3,2,0,1,1,1,0
2579,1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,109,2.92,83,12,2,4,4,4,16,0.43,14,0,0,0,1,1
2581,58,2.27,46,2,5,1,4,0,7,0.27,3,0,2,0,2,0
2582,1,1.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2583,1,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,19,1.23,9,9,0,0,0,1,0,0,0,0,0,0,0,0
2585,6,0.41,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,101,3.23,67,0,15,11,3,5,14,0.45,9,0,2,1,2,0
2587,19,2.19,14,3,1,0,1,0,2,0.23,2,0,0,0,0,0
2588,24,1.45,22,0,1,1,0,0,2,0.12,1,0,0,1,0,0
2589,37,1.31,32,0,1,0,2,2,1,0.04,1,0,0,0,0,0
2590,25,0.83,21,2,0,0,2,0,2,0.07,2,0,0,0,0,0
2591,3,0.49,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,4,0.25,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0
2594,30,2.03,22,7,0,0,1,0,1,0.07,1,0,0,0,0,0
2595,4,0.2,2,0,0,2,0,0,3,0.15,2,0,0,1,0,0
2596,11,1.36,11,0,0,0,0,0,2,0.25,2,0,0,0,0,0
2597,8,0.37,6,0,0,0,2,0,0,0,0,0,0,0,0,0
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,4,2.12,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2600,12,2.08,8,1,0,0,2,1,1,0.17,1,0,0,0,0,0
2601,40,2.76,25,2,6,1,5,1,6,0.41,3,0,1,0,2,0
2602,52,3.34,39,6,5,0,0,2,6,0.39,4,0,2,0,0,0
2603,15,0.45,14,0,0,1,0,0,3,0.09,2,0,0,1,0,0
2604,47,2.23,25,12,3,6,1,0,3,0.14,2,0,0,0,1,0
2605,24,1.4,15,0,2,3,2,2,4,0.23,3,0,0,1,0,0
2606,7,0.65,6,0,0,1,0,0,1,0.09,0,0,0,1,0,0
2607,2,3.75,2,0,0,0,0,0,1,1.87,1,0,0,0,0,0
2608,39,2.09,32,0,2,2,3,0,4,0.21,4,0,0,0,0,0
2609,25,3.2,21,1,1,0,0,2,3,0.38,3,0,0,0,0,0
2610,30,1.29,23,0,0,4,2,1,6,0.26,5,0,0,0,1,0
2611,66,2.63,36,17,7,0,3,3,7,0.28,5,2,0,0,0,0
2612,39,1.57,31,3,0,3,1,1,4,0.16,4,0,0,0,0,0
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,113,3.84,74,0,21,3,13,2,6,0.2,3,0,1,1,1,0
2615,13,3.85,7,0,3,0,3,0,1,0.3,1,0,0,0,0,0
2616,79,3.07,36,11,16,6,9,1,9,0.35,6,1,0,0,1,1
2617,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2619,11,0.58,11,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,70,2.1,64,2,1,1,2,0,6,0.18,4,0,1,0,1,0
2622,1,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,19,0.57,18,0,0,0,0,1,3,0.09,3,0,0,0,0,0
2624,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,43,1.9,33,8,1,1,0,0,3,0.13,3,0,0,0,0,0
2626,32,2.47,21,0,3,4,4,0,2,0.15,2,0,0,0,0,0
2627,67,2.39,64,0,0,0,2,1,11,0.39,10,0,0,0,1,0
2628,77,2.69,45,30,0,0,2,0,12,0.42,7,4,0,0,1,0
2629,21,2.68,15,0,3,1,2,0,3,0.38,3,0,0,0,0,0
2630,1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2631,75,2.73,53,19,0,0,2,1,10,0.36,9,0,0,0,1,0
2632,100,3.45,73,9,5,6,4,3,11,0.38,7,1,1,1,0,1
2633,4,3.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,36,1.66,31,0,1,2,2,0,4,0.18,3,0,0,0,1,0
2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,9,0.46,7,0,0,1,0,1,0,0,0,0,0,0,0,0
2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,12,0.74,9,1,0,0,1,1,3,0.19,0,1,0,0,1,1
2641,2,1.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,36,1.88,31,3,0,1,0,1,3,0.16,3,0,0,0,0,0
2643,7,0.89,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,45,1.62,23,0,9,8,4,1,3,0.11,1,0,1,1,0,0
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,6,0.84,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,27,1.84,20,0,1,3,3,0,3,0.2,2,0,0,0,1,0
2649,13,4.16,10,0,2,1,0,0,2,0.64,2,0,0,0,0,0
2650,24,0.93,23,0,0,1,0,0,1,0.04,0,0,0,1,0,0
2651,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,46,2.77,20,14,2,4,3,3,4,0.24,2,0,0,0,1,1
2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,4,3.13,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2655,2,0.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,2,2.57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,10,1.83,7,1,0,0,2,0,1,0.18,0,1,0,0,0,0
2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,5,0.33,4,1,0,0,0,0,1,0.07,1,0,0,0,0,0
2660,18,1.71,12,0,3,0,3,0,1,0.09,1,0,0,0,0,0
2661,50,3.38,40,0,1,5,1,3,5,0.34,5,0,0,0,0,0
2662,16,0.53,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2663,65,2.06,37,0,12,9,6,1,22,0.7,9,0,3,5,5,0
2664,41,2.29,31,0,2,2,6,0,3,0.17,3,0,0,0,0,0
2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,7,1.03,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2667,5,2.74,5,0,0,0,0,0,1,0.55,1,0,0,0,0,0
2668,5,0.8,5,0,0,0,0,0,1,0.16,1,0,0,0,0,0
2669,73,3.56,65,0,3,0,4,1,10,0.49,9,0,0,0,1,0
2670,8,2.54,8,0,0,0,0,0,2,0.64,2,0,0,0,0,0
2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,3,2.29,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2673,4,0.21,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,23,1.57,20,2,1,0,0,0,3,0.21,3,0,0,0,0,0
2675,41,1.62,31,5,0,2,1,2,1,0.04,1,0,0,0,0,0
2676,23,1.22,18,2,1,1,1,0,1,0.05,0,1,0,0,0,0
2677,26,1.33,22,0,0,0,2,2,2,0.1,1,0,0,0,1,0
2678,24,2.2,20,1,3,0,0,0,2,0.18,2,0,0,0,0,0
2679,78,4.33,31,35,3,6,2,1,8,0.44,4,4,0,0,0,0
2680,13,0.4,10,1,0,2,0,0,2,0.06,2,0,0,0,0,0
2681,59,2.59,41,11,2,1,1,3,7,0.31,5,1,0,1,0,0
2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,50,3.02,46,0,0,2,1,1,6,0.36,5,0,0,1,0,0
2684,41,3.7,30,3,3,2,2,1,8,0.72,5,0,2,1,0,0
2685,35,1.83,29,2,1,2,0,1,3,0.16,2,0,0,1,0,0
2686,20,0.7,17,0,0,2,1,0,4,0.14,2,0,0,1,1,0
2687,13,0.51,12,0,0,0,1,0,1,0.04,1,0,0,0,0,0
2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,8,13.85,6,1,1,0,0,0,0,0,0,0,0,0,0,0
2690,16,1.88,11,1,3,1,0,0,0,0,0,0,0,0,0,0
2691,13,1.97,12,1,0,0,0,0,3,0.45,2,1,0,0,0,0
2692,34,2.69,30,0,0,1,2,1,5,0.4,5,0,0,0,0,0
2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,30,1.15,20,3,0,1,5,1,2,0.08,0,1,0,1,0,0
2695,3,1.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,18,1.02,14,0,0,1,3,0,0,0,0,0,0,0,0,0
2697,47,3.52,33,10,1,2,1,0,6,0.45,5,1,0,0,0,0
2698,40,3.72,25,0,6,0,9,0,3,0.28,1,0,1,0,1,0
2699,33,1.87,25,0,0,4,4,0,3,0.17,2,0,0,1,0,0
2700,31,1.5,25,1,0,1,2,2,4,0.19,4,0,0,0,0,0
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,4,1.17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,29,2.52,18,6,2,1,2,0,5,0.43,3,1,1,0,0,0
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,21,3.63,17,2,1,1,0,0,1,0.17,1,0,0,0,0,0
2707,7,2.11,6,0,0,0,1,0,2,0.6,1,0,0,0,1,0
2708,49,1.51,30,0,6,3,8,2,7,0.22,4,0,0,0,3,0
2709,11,2.67,6,4,0,0,0,1,2,0.49,1,1,0,0,0,0
2710,24,2.16,19,0,0,3,2,0,3,0.27,2,0,0,1,0,0
2711,13,0.64,12,0,1,0,0,0,2,0.1,1,0,1,0,0,0
2712,15,0.99,13,1,0,0,1,0,4,0.26,4,0,0,0,0,0
2713,3,4.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,62,2.02,47,3,1,6,5,0,14,0.46,11,0,1,0,2,0
2715,15,0.49,14,0,0,0,0,1,2,0.07,2,0,0,0,0,0
2716,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,3,0.52,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,5,0.56,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,40,2.76,31,4,2,0,1,2,4,0.28,2,0,1,0,0,1
2720,37,2.43,20,0,11,3,2,1,6,0.39,3,0,2,0,0,1
2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,23,1.01,19,1,0,2,0,1,1,0.04,0,0,0,0,0,1
2723,28,1.56,22,0,2,2,2,0,4,0.22,2,0,0,1,1,0
2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,28,1.29,23,4,0,0,1,0,5,0.23,4,1,0,0,0,0
2726,42,1.43,33,0,3,1,2,3,7,0.24,4,0,0,0,2,1
2727,5,0.28,4,0,0,1,0,0,2,0.11,1,0,0,1,0,0
2728,61,2.86,41,0,6,7,3,4,10,0.47,6,0,1,1,0,2
2729,57,1.68,50,1,2,1,0,3,8,0.24,8,0,0,0,0,0
2730,15,0.6,14,1,0,0,0,0,2,0.08,2,0,0,0,0,0
2731,84,2.21,39,41,0,2,2,0,11,0.29,4,7,0,0,0,0
2732,66,1.99,56,5,1,0,3,1,2,0.06,2,0,0,0,0,0
2733,98,2.65,74,0,4,11,5,4,14,0.38,9,0,1,4,0,0
2734,1,2.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2735,13,1.33,9,0,0,2,0,2,0,0,0,0,0,0,0,0
2736,20,0.69,18,0,0,1,1,0,1,0.03,1,0,0,0,0,0
2737,71,2.17,56,0,2,8,4,1,12,0.37,9,0,0,3,0,0
2738,2,0.8,1,0,0,1,0,0,1,0.4,0,0,0,1,0,0
2739,32,1.35,24,0,1,4,2,1,3,0.13,1,0,0,1,1,0
2740,50,2.91,34,0,3,7,6,0,5,0.29,2,0,0,1,2,0
2741,11,0.68,9,0,0,1,0,1,2,0.12,1,0,0,1,0,0
2742,16,1.15,11,5,0,0,0,0,1,0.07,1,0,0,0,0,0
2743,85,2.94,56,0,6,9,13,1,19,0.66,10,0,3,1,4,1
2744,84,2.22,59,21,1,0,1,2,5,0.13,3,2,0,0,0,0
2745,26,0.73,22,0,1,0,1,2,3,0.08,3,0,0,0,0,0
2746,53,1.62,46,0,2,2,3,0,2,0.06,1,0,0,1,0,0
2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,5,0.95,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2749,1,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,62,2.34,43,1,11,2,5,0,10,0.38,9,0,1,0,0,0
2751,4,1.45,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,5,0.68,4,0,0,1,0,0,1,0.14,0,0,0,1,0,0
2754,60,3.84,37,12,2,4,5,0,11,0.7,5,2,0,3,1,0
2755,7,2.65,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,27,2.48,17,0,2,3,3,2,3,0.28,1,0,1,1,0,0
2757,52,2.25,29,0,5,2,15,1,11,0.48,6,0,0,2,3,0
2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,8,0.84,6,0,1,0,0,1,0,0,0,0,0,0,0,0
2760,86,3.48,69,3,8,2,2,2,10,0.4,9,0,1,0,0,0
2761,77,2.59,46,2,5,7,17,0,15,0.5,9,0,0,2,4,0
2762,19,1.51,17,0,0,2,0,0,1,0.08,1,0,0,0,0,0
2763,33,2.16,29,0,1,0,2,1,8,0.52,7,0,0,0,1,0
2764,55,1.94,35,0,9,4,6,1,8,0.28,6,0,0,1,1,0
2765,5,3.06,3,0,0,1,1,0,1,0.61,1,0,0,0,0,0
2766,27,2.95,24,0,0,2,1,0,1,0.11,1,0,0,0,0,0
2767,47,1.54,37,0,4,2,2,2,8,0.26,4,0,2,1,1,0
2768,1,2.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,44,3.3,27,7,1,5,3,1,4,0.3,2,0,0,1,1,0
2770,40,1.43,36,0,0,2,2,0,3,0.11,3,0,0,0,0,0
2771,7,0.97,5,0,0,0,2,0,0,0,0,0,0,0,0,0
2772,10,0.65,7,0,2,0,0,1,0,0,0,0,0,0,0,0
2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,14,3.36,11,1,0,1,1,0,2,0.48,2,0,0,0,0,0
2775,61,5.06,40,13,3,1,2,2,7,0.58,5,0,1,0,0,1
2776,6,1.24,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2777,55,2.41,39,1,1,1,12,1,7,0.31,6,0,0,0,1,0
2778,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,11,0.75,7,0,0,1,3,0,2,0.14,1,0,0,1,0,0
2780,7,1.36,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2781,12,0.47,9,0,0,1,1,1,2,0.08,2,0,0,0,0,0
2782,54,3.49,34,5,8,3,4,0,7,0.45,4,1,2,0,0,0
2783,39,2.46,31,6,1,0,1,0,4,0.25,4,0,0,0,0,0
2784,3,3.51,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2785,18,1.32,12,2,2,0,2,0,3,0.22,1,1,0,0,1,0
2786,87,3,63,3,3,5,11,2,15,0.52,12,0,0,1,2,0
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,2,2.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,85,2.93,49,0,16,4,14,2,12,0.41,9,0,2,0,1,0
2791,40,1.93,24,8,5,2,0,1,4,0.19,3,1,0,0,0,0
2792,18,1.14,14,0,2,2,0,0,1,0.06,1,0,0,0,0,0
2793,10,1.41,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2794,2,16.36,1,0,0,0,1,0,1,8.18,1,0,0,0,0,0
2795,57,1.98,43,0,8,2,3,1,6,0.21,4,0,2,0,0,0
2796,24,1.32,20,2,0,0,2,0,3,0.16,3,0,0,0,0,0
2797,5,0.46,1,0,0,3,0,1,0,0,0,0,0,0,0,0
2798,99,3.75,76,0,6,10,7,0,16,0.61,14,0,0,0,2,0
2799,57,2.14,44,7,3,3,0,0,8,0.3,6,1,1,0,0,0
2800,43,1.89,25,2,7,7,1,1,6,0.26,2,0,1,3,0,0
2801,3,2.7,3,0,0,0,0,0,1,0.9,1,0,0,0,0,0
2802,35,2.11,21,0,0,6,6,2,2,0.12,1,0,0,1,0,0
2803,27,2.69,23,0,2,0,2,0,0,0,0,0,0,0,0,0
2804,22,1.14,13,0,4,3,1,1,0,0,0,0,0,0,0,0
2805,34,2.37,20,4,7,1,2,0,5,0.35,2,2,0,1,0,0
2806,4,0.13,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2807,4,2.11,3,0,1,0,0,0,1,0.53,1,0,0,0,0,0
2808,31,2.35,22,1,4,1,3,0,4,0.3,2,0,0,1,1,0
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,110,3.92,75,13,7,7,6,2,23,0.82,17,0,4,0,2,0
2811,30,1.83,23,4,0,1,1,1,2,0.12,2,0,0,0,0,0
2812,2,1.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,2,1.59,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2814,70,5.38,53,7,3,6,1,0,7,0.54,6,1,0,0,0,0
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,9,1.86,6,0,2,1,0,0,0,0,0,0,0,0,0,0
2817,11,0.49,8,0,0,3,0,0,0,0,0,0,0,0,0,0
2818,10,0.46,10,0,0,0,0,0,2,0.09,2,0,0,0,0,0
2819,22,3.38,19,0,1,0,1,1,4,0.62,4,0,0,0,0,0
2820,25,1.2,19,0,1,1,4,0,3,0.14,3,0,0,0,0,0
2821,42,4.36,34,4,1,1,2,0,6,0.62,5,0,0,0,1,0
2822,6,2.31,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2823,107,4.63,80,1,6,8,11,1,15,0.65,9,0,1,3,2,0
